POLYCLIP,"20338-01",16/8/2015,FALSE,16/7/2015,FALSE,,,,,,,,,,0,"NET 60 DAYS",20100,"Air Freight",,,FALSE,3,1,520,"POLYCLIP","S-632 CLIPS REEL; 26000/C",50100,1770.50,1770.50,"2015-0304,POLYCLIP,Cost of Goods"
POLYCLIP,"20338-01",16/8/2015,FALSE,16/7/2015,FALSE,,,,,,,,,,0,"NET 60 DAYS",20100,"Air Freight",,,FALSE,3,2,464,"POLYCLIP","S-8744 REEL, SPOOLED CLIPS,  9280/C",50100,3611.78,3611.78,"2015-0304,POLYCLIP,Cost of Goods"
POLYCLIP,"20338-01",16/8/2015,FALSE,16/7/2015,FALSE,,,,,,,,,,0,"NET 60 DAYS",20100,"Air Freight",,,FALSE,3,3,1,"AIR FREIGHT"," HASTA LIMA - PERU",51300,3354.40,3354.40,"2015-0304,POLYCLIP,Air Freight"
