PRO01,,,FALSE,21/17/2016,,TRUE,Q16P308,21/17/2016,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","AVE. DE LAS AMERICAS","CENTRO DE NEGOCIOS DEL TERMINAL TERRESTRE BLOQUE F,OFICINA 3","GUAYAQUIL","","","Ecuador","AQUA VT REPARACION DE DAF Y PUESTA EN MARCHA PTAR","",,21/17/2016,0,21/17/2016,"Pago contra documentos de embarque","",12000,,,FALSE,,FALSE,,FALSE,1,1,0,FALSE,1,,"AQUA",0,"VT - VISITA TECNICA",40100,22161.56,1,-22161.56,,,,,
PRO01,,,FALSE,21/17/2016,,TRUE,Q16P308,21/17/2016,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","AVE. DE LAS AMERICAS","CENTRO DE NEGOCIOS DEL TERMINAL TERRESTRE BLOQUE F,OFICINA 3","GUAYAQUIL","","","Ecuador","AQUA VT REPARACION DE DAF Y PUESTA EN MARCHA PTAR","",,21/17/2016,0,21/17/2016,"Pago contra documentos de embarque","",12000,,,FALSE,,FALSE,,FALSE,1,1,0,FALSE,,,,0,"PARA INSTALACION, PUESTA EN MARCHA DE PTAR~",40100,,1,,,,,,
PRO01,,,FALSE,21/17/2016,,TRUE,Q16P308,21/17/2016,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","AVE. DE LAS AMERICAS","CENTRO DE NEGOCIOS DEL TERMINAL TERRESTRE BLOQUE F,OFICINA 3","GUAYAQUIL","","","Ecuador","AQUA VT REPARACION DE DAF Y PUESTA EN MARCHA PTAR","",,21/17/2016,0,21/17/2016,"Pago contra documentos de embarque","",12000,,,FALSE,,FALSE,,FALSE,1,3,0,FALSE,1,,"DISCOUNT",0,"ESPECIAL~",40600,226.00,1,226.00,,,,,
