PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,11,0,FALSE,4.0000,,"UNION SPECIAL",0,"C99374 - CONTRATUERCA",40100,12.79,1,-51.16,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,12,0,FALSE,4.0000,,"UNION SPECIAL",0,"C99372 - TORNILLO TOPE",40100,20.39,1,-81.56,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,13,0,FALSE,8.0000,,"UNION SPECIAL",0,"G660-1112 - HORQUILLA DE PISTON  PARA LA ENSACADORA",40100,21.75,1,-174.00,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,14,0,FALSE,8.0000,,"UNION SPECIAL",0,"C10032C - RESORTE",40100,31.68,1,-253.44,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,15,0,FALSE,1.0000,,"UNION SPECIAL",0,"C10083AG - PALPADOR ESTANDAR PARA LA COSEDORA",40100,135.15,1,-135.15,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,16,0,FALSE,1.0000,,"UNION SPECIAL",0,"80638S - PASADOR CENTRAL PARA COSEDORA",40100,3.86,1,-3.86,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,17,0,FALSE,2.0000,,"UNION SPECIAL",0,"C12982 - TUERCA",40100,7.85,1,-15.70,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,18,0,FALSE,1.0000,,"UNION SPECIAL",0,"G10084B - EMPAQUETADURA FLEXIBLE PARA LA COSEDORA",40100,53.45,1,-53.45,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,19,0,FALSE,2.0000,,"UNION SPECIAL",0,"10093AU - INDICADOR DE PRESION DE ACEITE",40100,37.20,1,-74.40,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,20,0,FALSE,1.0000,,"UNION SPECIAL",0,"671D55 - FILTRO DE ACEITE",40100,21.40,1,-21.40,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,21,0,FALSE,2.0000,,"UNION SPECIAL",0,"C10044B - BUSHING",40100,17.62,1,-35.23,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,22,0,FALSE,4.0000,,"UNION SPECIAL",0,"C80676A - DISCO DE TENSION PARA LA ENFARDADORA",40100,4.75,1,-19.00,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,23,0,FALSE,4.0000,,"UNION SPECIAL",0,"GR-10044A - BUSHING",40100,0.89,1,-3.56,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,24,0,FALSE,2.0000,,"UNION SPECIAL",0,"GR-10092A - PERILLA DE TENSION PARA LA ENSACADORA",40100,17.97,1,-35.94,"2016-0048,CLIENTE,SALES",,,,
PRO01,216118,,FALSE,0/17/2016,,FALSE,Q16P0027,,FALSE,"PROCESADORA NACIONAL DE ALIMENTOS C.A.","PRONACA / R.u.c. 1790319857001","P.O. BOX  17-17-1462","Quito","","","Ecuador","16-053-PDR","* * * Invalid Ship Type * * *",0/17/2016,0/16/2016,0,0/17/2016,"Prepago","CAROLINE",12000,,,FALSE,,FALSE,,FALSE,43,25,0,FALSE,2.0000,,"UNION SPECIAL",0,"C110-2 - RESORTE",40100,7.02,1,-14.04,"2016-0048,CLIENTE,SALES",,,,
